sender,no_reacts,text,label
$USER1785,1,"Felicitări d nului Angelo Giorgiana ,mult succes in continuare",OTHER
$USER1075,1,VOI NU FACEȚI NIMIC ÎN FAVOREA POPORULUI. DOAR LE DAȚI FACTURI MARI CA SĂ LE LUAȚI TOȚI BANI. TRĂZNIVAR ISUS DE HOȚI DRACULUI. ESTE 2500. RONI. UN SAC DE ÎNGRĂSĂMINTE ACUM.,ABUSE
$USER1202,0,Păi au scăpat de covid și trebuie să moară în război care din păcate nui al nostru.,OTHER
$USER0914,0,Si mai sint si acuma copii fara internet si telefoane.,OTHER
$USER0683,0,"BRAVOOO,LAZARUS",OTHER
$USER1046,0,Se recunosc granițele mă-tii,ABUSE
$USER1886,1,Ne-au întrerupt live-ul,OTHER
$USER0084,0,"E ȘCOLIT IN SUA, CE MAI VREI",OTHER
$USER2107,0,S.p lui Putin postac prost iohanist,INSULT
$USER0861,0,Ma omoară copii oameni su nu e crimă cei e criminal eu așa văd pe putin,OTHER
$USER1889,0,ÍEŞIȚI AFARÃ DIN CASE OAMENI BUNI...SATANIŞTII ÃŞTIA NE OMOARÃ CU ZILE..ÎNCEARCÃ DIN TOATE PÃRȚILE!,ABUSE
$USER4141,0,Doamne ajuta gunoaie de oameni cine ne conduce,ABUSE
$USER0225,2,Să nu uitați să luați poziția ghiocel.,OTHER
$USER1160,1,Ce mincinosi sunteti toti din TV,OTHER
$USER1682,0,Dumnezeu e viu și adevărat,OTHER
$USER0608,2,mars tradatorule!,INSULT
$USER2182,1,Toti care au bani fug din tara sau parametari au buncarul Facut de Ceusescu si itra acolo prosti pun mana pe arme,INSULT
$USER3683,0,Jandarmeria voi ce mama dracu sinteti mai nebunilor plecati in Ucraima,PROFANITY
$USER0265,0,Ați băgat benzină. Ce mașini. Copiii și bătrâni mor de foame. Să vă fie rușine hoților.,OTHER
$USER4020,0,Jos cu trădătorii nenorociți JOHANIS ARAHAT CITU ȘOBOLANUL TOȚI,INSULT
$USER0608,0,ai de facut bagajul neamtule ...,OTHER
$USER0593,2,Zelenski e evreu Putin e ortodox,OTHER
$USER4315,1,"Ciuca, da-ti chilotii jos, ca ne-ai umplut de cacao! Ne rade Polonia!",INSULT
$USER0583,0,Vorbiți de cacat . Voi vati găsit . Ați băut ceva . Lasă ma ești american . Dacă nu era rusis acum numai existai,PROFANITY
$USER1405,0,"Du-te în America să fii parlamentar american, Terhes, și lasă românii",OTHER
$USER0217,1,te ia cu japca de acasa ca sa le aperi kururile lor!))),PROFANITY
$USER0038,0,In acea perioada a zguduit Iasul din temelii !,OTHER
$USER3418,0,HUO ADUNATURA DE SARACII ANALFABETA.,ABUSE
$USER0744,0,Felicitari pentru emisiune Luis !,OTHER
$USER1231,0,Cu tot cu UE și NATO,OTHER
$USER3431,0,"Nu mai cântați acest imn acest nu ne aparține suntem luați de proști să ma cac pe cel care a inventat acest imn Auzi desteaptăte"" noi suntem deșteptați de mult jegurile",ABUSE
$USER3372,0,"CEA MAI PERVERSA NATIE E LA BUCURESTI ,SUNT NASCUT CRESCUT IN BUCURESTI,DAR O SPUN CU PARERE DE RAU.",INSULT
$USER1304,1,Te doare capu la ce lichele Sint la guvern,ABUSE
$USER1907,0,Mare dreptate aveți doamna Sosoaca,OTHER
$USER2440,4,"O jignesc pe doamna Șoșoacă, doar niște oameni care nu fac doi bani. Sunt niște inculți !",INSULT
$USER0021,0,Eatà patrioti sunt dati la o parte,OTHER
$USER0322,1,Sal trimeti pe arahat pe front,INSULT
$USER1504,0,Ce au adus cele trei chestii?Laudam niste treburi care pana la urma nu au functionat?,OTHER
$USER1683,0,"La mulți ani binecuvântați cu lumină și iubire, femei minunate!",OTHER
$USER0526,0,Ba 8 lei 1 sac de cartofi dacă mai pui 8,OTHER
$USER3921,0,Baaaa jandarmeriea puli lasati oameni sa ceara drepturile ca suntem an pragu disperari nau treminat parlamentari de care conduce tara,INSULT
$USER0956,0,Buna seara ! Respect !,OTHER
$USER1697,1,Mult respect dna Diana!,OTHER
$USER0055,0,Doamne nu am cuvinte sa mă exprim,OTHER
$USER0084,0,DESCHIDETI MINELE ROMÂNEȘTI,OTHER
$USER1436,0,"Ori ești prost ori ești speriat, Terhesule ?",INSULT
$USER1918,2,Neutralitate!!!,OTHER
$USER2885,0,Bogdan Stoian prost ești tu cu mă ta,ABUSE
$USER0557,2,"Dmn LUIS eu zic să-ți ei 2-3 băieți ca dmn NEAMȚU , și apucate de treaba , ca s-ar putea sa ai succes …. Ca ăștia fura ca in codru",OTHER
$USER0353,0,Huuuuuuuuuuuuuuu,OTHER
$USER2564,3,sistemul ne vrea bolnavi..saraci si prosti,INSULT
$USER2041,0,Dacă te aude Andreea Esca vezi tu pe dracu,PROFANITY
$USER0077,0,Terhes VANZATORRRRRRRRRRRR!!!!!!!!,OTHER
$USER1526,0,Tu auzi c'è zice nu tine cu U.SA,OTHER
$USER0608,0,ah gata neamtule ... si tu ... tot .... trompeta bidenista ... asa e au facut bine ca i-au bombardat ...,OTHER
$USER1373,0,ADICA DACA TRECE DE UCRAINA II PUTEM OPRI NOI ???????? HELOOOOOO MEGIDIAAAAA,OTHER
$USER1313,2,"Huoiooo daca nu începea războiul în Ucraina restricțiile continua cu valul 5, 6, etc.",OTHER
$USER0739,0,Seaman a cu Iohanes!,OTHER
$USER1585,2,Trebuie sa ieșim toată România afara ca să arătăm ca nu vrem război...vrem pace,OTHER
$USER2294,0,"Totul este numai făcătură de rahat condusă de bastarzi ,niste nenorociți fără nicio urmă de umanism !",ABUSE
$USER0613,3,Trădătorii de neam și țară conduc Ro!! Tu ai contribuit la asta din plin Neamțule!!!,OTHER
$USER1239,1,Din pacate Adevarat,OTHER
$USER0247,0,Vedeț numai comentaț aiure americanu provokă pe puti și beleț p!!!!@@!@!@,ABUSE
$USER0238,6,Huuuuuuuuuuuu jos cu mafia,OTHER
$USER1756,0,"Stau cuminti,isi asculta stapanii,sa nu deranjeze.",OTHER
$USER1508,0,Buna seara felicitari pentru emisiune,OTHER
$USER1094,0,A pronunțat dizidenți și a sunt pula,PROFANITY
$USER3447,0,Gorge sîntem cu tine ca nenorociți ne transformat în sclavi lor ne lot tot si aerul nulă lot arafat cu MULȚI,INSULT
$USER1046,0,Păi bă nefericitule ...Istoria e doar ce îți convin ție,INSULT
$USER0572,0,Liviu Teo vezi sa nu!,OTHER
$USER1323,1,Hai să schimbăm canalul marș tv de c..,INSULT
$USER2720,0,"Păi cine draci vrea să meargă voluntar în armată, mai ales când e vorba de Război",PROFANITY
$USER0028,0,Lasă emoticonu. ..scrie un mulțumesc .,OTHER
$USER1394,2,Bă ce prost este TERHEȘ,INSULT
$USER0256,0,"AMERICANII APÀRÀ AFACERILE LOR DIN UCRAINA, LABORATOARELE BIOLOGICE SI CHIMICE.",OTHER
$USER1694,2,Mai bine fac pușcărie de cât sa merg in război sa mor pentru conducători puli,INSULT
$USER0115,0,"Bai, lasa l pe Putin, is vorbeste ne de pedofilul de Putin si de fiu su Hunter!!",ABUSE
$USER0755,0,Jurlanisti puli lasati draqu politica k Nu e de voi,INSULT
$USER0301,2,"Vladimir acum e momentul,,da bomba frate",OTHER
$USER1739,0,Bravo Diana sono cu te,OTHER
$USER0693,3,"Dan Chitic este corect si echilibrat.Lasa ipocrizia Neamtule si nu te mai ratoi la Dan Chitic,n- ai inteligenta,curajul si patriotismul sau.",OTHER
$USER0172,2,"avem un subiect de dezbatere și in tot acest timp, rottcshildienii își Fac jocul, nu înțelegeți că nu-i despre război, totul e un film, cu scenarii si actori",OTHER
$USER0115,2,Fa un research si ai sa vezi ca lucreaza ptr amerucani. A fost racolat si trimis in Romania de americani.,OTHER
$USER2700,1,"Am crescut doi băieți cu atâtea sacrificii ,am spălat la babe la cur sa pot sa i țin în școală ,in facultate și acum sa i omoare ei",PROFANITY
$USER0033,0,Milițianul handicapat și alte scursuri ! Sunt secrete militare care nu trebuie sa le cunoască toți incompetenții !,INSULT
$USER0905,0,Mai i zilelor Nimic despre Ro,OTHER
$USER0276,2,Ce vreți sa ne băgați in război să-ți dracu cuminți !,PROFANITY
$USER3953,0,Să mă pis pe autoritățile Române !,INSULT
$USER1471,0,"Luis Lazarus spunei invitatului tãu sã vb in conformitate cu adevarul,Sa vb si de Americani şi de Ruşi, şi rolul poporului nostru ! ?!",OTHER
$USER0286,0,Puneți-vă masca zdrențelor,ABUSE
$USER1641,0,Trăiască România liberă ! Sa ne unească dragostea pe toți romanii ! Pace și neutralitate!,OTHER
$USER0412,0,Bogdan Chiriac lasăne mă și du-te rușine să vă fie,OTHER
$USER0342,0,Nu este prost cine cere prost este cine plătește adică noi poporul,INSULT
$USER1728,0,"Bravo doamna Diana,respect pentru curajul dumneavoastră!",OTHER
$USER0145,0,Undes trădători Aur,OTHER
$USER0656,0,Hai faceti l si pe Luis agent,OTHER
$USER1544,0,"Luis au nevoie de oameni bolavi,preocupati sa se ducu cu capu...",OTHER
$USER0318,0,Trebuie să facem mai mult aşa intrăm in război Vorbeşte pt tine,OTHER
$USER0206,0,"AR TREBUI SĂ RESPECTĂM CONSTITUȚIEA NOASTRĂ, NU A UNIUNII EUROPENE.",OTHER
$USER0978,0,Oare de ce nu vorbit voi de pace..,OTHER
$USER0400,0,Jos cu satanisti.,ABUSE
$USER0837,0,DOMNUL TERHES MI-AM SCHIMBAT PAREREA...CE ATATA AMABILITATE CU UCRAINA...CEVA IMI MIROASE..,OTHER
$USER1046,0,Bulevardul Kiseleff boule,INSULT
$USER1712,3,JOS JOHANIS TRĂDĂTOR DEMISIA CRIMINAL NENOROCIT,INSULT
$USER0638,0,"Articolul 5 din tratatul Nato spune ca : ,, in caz de o singura tara nu e de acord sa te apere , nu te apara nici naiba ,,",PROFANITY
$USER2747,0,Sa il pupi in cur pe Putin!,INSULT
$USER0236,0,"Sclav al globalismului,usr de râs ce ești,inconștient ce ești",ABUSE
$USER1444,0,"99% din cr vedem , din ce ni se permite sa stim sau din oamenii care ne sint ""livrati"" reprezinta manipulare .",OTHER
$USER1743,0,Copiii nostri nu au de ce sa moara intr-un razboi al acestui secol! Potoliti-va! Nu va mai faceti planuri pe viata nostra! Ne nastem liberi!,OTHER
$USER0316,0,Poate cazi dracu cu masina intro groapa jeguaso,ABUSE
$USER1348,2,Totul este pregătit de niște descreierați.,OTHER
$USER3425,0,ÎNVAȚĂ SĂ SCRII INCULTO.,INSULT
$USER1046,0,Marș mă globalistule,INSULT
$USER1387,0,Politicienii români poate stiu ceva cu depopularea globului și oricum numai contează unde ajung banii poporului! Posibil există o Arcă pentru ce-i care au tras lozul câștigător!,OTHER
$USER0378,0,Este strimtoarea Bering acolo ar trebui SA se intilneasca SUA cu Russia,OTHER
$USER1386,2,"Zelensky e un prost , un papagal ! El si a omorat propriul popor !",INSULT
$USER2623,0,Sa se ducă dracu astai lege pentru cei cu pensii speciale,ABUSE
$USER0085,0,Kaja Grigorova toți adică si Putin?,OTHER
$USER1127,0,"Nu,categoric nu",OTHER
$USER0235,0,"Pușcărie pentru Alina, huoooo",OTHER
$USER1635,0,"Cel mai prost Chireac ,spalat pe creier",INSULT
$USER1367,0,Prosti de Tk induce a declara război ru.,OTHER
$USER0496,0,"Americanii când au bobardat iraku si iranu câți copii au omorât, de asta nu mai vorbiți ???",OTHER
$USER1923,4,"Zelensky sa meargă singur mai departe ,sa și rezolve conflictul cu frații lor!",OTHER
$USER0698,0,Domnul Neamtu este un om foarte bine pregatiti!,OTHER
$USER2398,0,Eu cred ca au ramas in tara doar analfabetii,INSULT
$USER0679,0,"Neamtule, ce te doare capu de rursii?",OTHER
$USER3441,0,Nici unul ma pupincuriștii lor,INSULT
$USER1636,0,Degeaba nu ai cu cine!!!!!Parca sunt hipnotizati de aberatile lui Sososlici,OTHER
$USER0006,0,CITIȚI nu mai ascultați toți pârâții care traduc istoria subiectivi!!!,OTHER
$USER1216,2,Asa este ...aici în Italia este stare de urgență până la sf anului,OTHER
$USER1846,0,"Asteapta sa le duca copiii la razboi, poate asa se trezesc",OTHER
$USER1821,0,Nu vrem razboi si Nici copii mei nui voi Lasa la razboi,OTHER
$USER1688,0,"O să pornim război împotriva slugilor ordinare ,altfel nu există scăpare !",ABUSE
$USER1155,3,Planul ocultei continuă,OTHER
$USER0576,0,Live pentru poporul român fara aberați,OTHER
$USER0554,0,Luis te întreb Ceva...acest război este propagandă să scăpăm de covid? mulți vorbesc despre chestia asta...te rog dacă ești în măsura sa îmi răspunzi,OTHER
$USER1459,0,"Suntem glugă de coceni ,clar",OTHER
$USER0376,0,Huuuuuùuuuuuuuuuuu,OTHER
$USER1587,0,"Clara Popescu din cate vad ești o hiena îngustă la cap,ești o hiena bolnavă și vaccinată",INSULT
$USER0149,2,Să curate Ucraina și asa au plecat toți civili,OTHER
$USER0161,0,ARE DREPTATE MIHAI,OTHER
$USER0846,2,"Angelo Bonati Ana Mari,nu mai este în AUR. E independent",OTHER
$USER1479,0,Rahat cu apa rece. Fapte nu vorbe,OTHER
$USER1569,0,Exact la fel este si in Canada… nici o opozitie in guvern…!!!,OTHER
$USER3869,0,Mâna pe topoare futui in gura,ABUSE
$USER0921,0,I-o păzit NATO sa fure motorina,OTHER
$USER0246,1,Du-te la Putin să ți-l dea,OTHER
$USER0584,0,Bună seara domnu Luis Lazarus! Felicitări pentru emisiunea pe care o faceți! Sănătate și putere de rezistență! Doamne ajuta!,OTHER
$USER1913,0,Doamne ajuta! Mult respect!,OTHER
$USER1694,0,Așa e poate înțelegeți ce înseamnă America,OTHER
$USER0354,0,"Asa vor proceda si cand va aparea Antihrist...chiar mai rău ... o sa ii linga picioarele, slugile nenorocite",ABUSE
$USER0596,0,Distribuit grupuri,OTHER
$USER0618,0,Dar neonazisti ucraineni citi copii rușii au murit din 2014 ști ma batate Dumnezeu de nebun,ABUSE
$USER0660,1,"NU VREM STARE DE CRIZA, VREM PACE, GUNOAIELOR DE LA CONDUCEREA ROMANIEI!",ABUSE
$USER1626,0,Va sustin cu toată ființa mea!,OTHER
$USER1759,0,Asa e puru adevăr felicitări doamne ajuta Amin,OTHER
$USER0161,2,FELICITARI MIHAI NEAMTU ...AI DAT DOVATA DE POLITETE SI RESPECT!,OTHER
$USER0052,3,Vai capu tau..ieși..,INSULT
$USER0808,3,"După ce un Președinte Român a pus țara în pericol și nimeni nu s-a opus,nu știu dacă mai merităm ceva.",OTHER
$USER0993,0,cei care l au votat pe schior il vor vota si pe citu,OTHER
$USER0020,0,"Este dezastroasa pentru ca am avut tradatori la carma,care ne au vandut in primul rand tara iar noi am fost passivi.",OTHER
$USER0186,0,"Bravo ție! Cristi Terhes,ptr.tot ce spui,fii binecuvîntat!",OTHER
$USER1082,0,nu ne mai uitam la tv sa se uite Iohanis cu morti masi ori cum ne mint dam ajutoare la straini si Romani nostri urla foame si saracia in noi,ABUSE
$USER2397,0,Jigodii romsnia tv,ABUSE
$USER0529,0,Asta urmăreau de mult!,OTHER
$USER1280,2,Massmedia este coruptă industria Germană nazistă FASCISTĂ SATANISTĂ OCULTISTĂ a cumpărat massmedia din România şi Guvernul României,INSULT
$USER1373,0,"NU ma asteptam la asa ceva niciodata la aceasta persoana sa se suceasca atat de tare, dar cat timp traiesti ai de invatat .",OTHER
$USER1571,0,Ce scop are recensămîntul?nu cred ca isi are scopul doar de recensămînt...?,OTHER
$USER0590,0,Nu ne mai vindeți la străini,OTHER
$USER0720,0,CEZAR SPUNE ADEVĂRUL,OTHER
$USER1512,0,"Nu sistemul comunist a falimentat, ci sistemul capitalist. Sistemul comunist a fost un experiment pentru popoarele care nu acceptau asuprirea. Popoarele sărace dețin monopolul resurselor",OTHER
$USER3598,0,Respec aur jos cu ordinari astea din guvern,ABUSE
$USER0721,0,Buna seara din HAMBURG GERMANIA tuturor celor prezenți în live!,OTHER
$USER0115,4,Terhes este idiot sau se preface! Observati cum le intoarce? Nu condamna deloc guvernul Ukrainian.,INSULT
$USER0831,2,NEUTRALITATE NU RĂZBOI,OTHER
$USER1066,0,Poate v a fi președinte,OTHER
$USER0203,0,Vedeți sa nu vă taie ăștia de pe fb !,OTHER
$USER0817,0,Din păcate suntem foarte rai uni cu alti Dumnezeu ne arată as că trebuie să nu ne mai mâncăm între noi cosa fie și mai rău,OTHER
$USER0084,0,"AVEM TOPOARE IN CASĂ, VIAȚĂ PENTRU VIAȚĂ ȘI MOARTE PENTRU MOARTE, CE NU ÎNȚELEGEȚI",OTHER
$USER1637,1,Mai inteligentule ce cauți tu aici cu proști care își iubesc țara și poporul ! Marș pe pagina trădătorilor de țară și popor .,INSULT
$USER0728,2,"VA LASA FARA SEMNAL, N AM AUZIT NIMIC DIN CE A ZIS MOTOC",OTHER
$USER0296,0,"kmala jooooo... bunăciunea creolă a americii, vine la Dulapul de la Cotroceni. Gioană prostănacul e pe budă în diaree cronică, nu mai are hârtie igienică......",ABUSE
$USER0275,0,Romanilor fugiți cât mai puteti,OTHER
$USER3188,0,Trei inteligenți,INSULT
$USER0258,0,Mai degrabă i-o ia Iohannis la lins!,ABUSE
$USER0877,1,"Dl. Chiriac, argumentele dvs. privind razboiul sunt neadevarate prin omiterea a 8 ani de razboi civil in care nationalistii ucrainieni au masacrat cca 14 mii de civili rusofoni.",OTHER
$USER0454,0,"Nu este adevarat dle Chiriac vine pt ca Polonia si Germania au respins migurile cu care sa trimita in Ucraina, iar daca ai nostrii accepta ,noi vom fi bombardati de rusi,",OTHER
$USER1867,1,Să vă fie gura aurită d-omnul părinte Doamne ajută Romania și poporul român,OTHER
$USER3750,0,Ce de prosti sunt!,INSULT
$USER0628,0,Esi ma din masina,OTHER
$USER0084,0,"KAMAL ĂSTA, NU ASTA!!!",OTHER
$USER1046,0,De ce amintești de Tache Ionescu ma,OTHER
$USER0627,0,"BAI NEAMȚU MANANCI CACAT AIUREA, VAI DE VIATA TA DE JEG !",ABUSE
$USER1707,0,sa iobag la @Sosoaca,ABUSE
$USER2021,1,Ne vrea binele are copii ca poporul român aia vrea Pacee idioată ce ești!!,INSULT
$USER0203,0,Trăim și noi printre umani,OTHER
$USER0017,2,Trădătorii de tara și neam,OTHER
$USER3622,0,"Pai jandarmii de ce au masca pe figura nu mai este obligatoriu, atenție ca nu-i poate nimeni identifica, jos botinita gunoaie ce sunteti",ABUSE
$USER0337,0,Vai de capul vostru ...cate amanunte....zici ca ti sar polipii din gat...mai respiraaaa,OTHER
$USER0709,2,Te rog domnule nu mai vorbi despre ipocrizie!!!!,OTHER
$USER1084,0,Alegerile vor fi intotdeauna FRAUDATE,OTHER
$USER2687,2,OARE CE CRIAZA VEDETI IN TARA SI DE CE ATI REDUS STAGIUL MILITAR CHIAR SUNTETI INCOMPETENTI NU MAI MANIPULATI POPORUL RUSINE CADRELOR MAPN MINTITI CUN TUPEU IPOCRIT,INSULT
$USER0867,0,Vă e teamă că vor pleca tinerii și nu are cine să vă apere marș jegosilor mincinoși și lăsați tinerii să plece,ABUSE
$USER0338,0,Basarabia e romania,OTHER
$USER2348,0,Bine spus Diana … mulți prosti are țara asta … nui ajuta creierul deloc …,INSULT
$USER1901,0,vrem fapte doar vorbe goale,OTHER
$USER0103,2,"Trist sa constati ca Iohabis este un ,,presedinte"" mai ( prost) decat Ceausescu ...",OTHER
$USER1034,3,"Simion e un trepadus tradator al tarii! Partidul lui "" aurit"" joaca o facatura de rol nationalist. Nimic nationalist la acest Simion",INSULT
$USER1538,3,"""Focul de aproape nu l poti stinge cu apa de departe"" Proverb Chinezesc",OTHER
$USER1417,0,Să răspundă la întrebări terhes,OTHER
$USER4134,0,FUTU TI GURA DE NEAMT ÎMPUȚIT!TU NE OMORI COPII NOȘTRI????,ABUSE
$USER1229,1,Jos dictatura militară !!!,OTHER
$USER3944,0,"Jandarmi grupuri criminale , corupți , nenorociți",INSULT
$USER1688,0,"AUR ,șterge refugiații la cur !!!!",PROFANITY
$USER2569,0,Ce cauti pe pagina doamnei ?...multi prosti pe lumea asta esti unul din ei,INSULT
$USER0566,0,"Nu ați răbdat, alți da",OTHER
$USER2384,1,Care morții tăi blokezi oamenii care spun adevăru..,PROFANITY
$USER1927,0,Ba da vrem război cu Parlamentul României și cu naziști + neomarxiști eu dacă îmi pune arma in mâna o sa m-a duc de partea rușilor,ABUSE
$USER0529,0,MI Duceți-vă naiba denemernicidute dracuști bn că suntem nenorociți pe viață,ABUSE
$USER2204,0,Încetează dŕacului cu aberațiile ăstea de oligofren și potolește-te!Pandemie a trecut!,PROFANITY
$USER0357,0,Stă și ea cu soldații americanilor noi! Au venit stăpâni să îi dea ordin la sluga lor Klaus Werner iohannis!,ABUSE
$USER0192,3,TERHESE IAR ABEREZI CU ALIANTA DEFENSIVA? NATO E CRIMINALUL PLANETEI..CE DREAQ NU INTELEGI? 183 DE STATE ATACATE DE EI.CINE IN ISSTORIA UMANITATII A MAI FACUT ASTA?,PROFANITY
